Year,Week,Position,Rank,Player,Receptions,Targets,Receiving Yards,Yards per Reception,Longest Reception,Catches >20 Yards,Receiving Touchdowns,Rushing Attempts,Rushing Yards,Rushing Touchdowns,Flags,Games played,Fantasy Points,Fantasy Points per Week,Rostered Percentage,Catches > 20 Yards,Longest Catch
2014,1,TE,1,Julius Thomas (FA),7,8,104,14.9,,,3,0,0,0,0,1,35.4,35.4,0.0%,2,35
2014,1,TE,2,Greg Olsen (FA),8,11,83,10.4,,,1,0,0,0,0,1,22.3,22.3,0.0%,1,22
2014,1,TE,3,Martellus Bennett (FA),8,10,70,8.8,,,1,0,0,0,0,1,21.0,21.0,0.0%,0,17
2014,1,TE,4,Vernon Davis (FA),4,6,44,11.0,,,2,0,0,0,0,1,20.4,20.4,2.2%,1,29
2014,1,TE,5,Dennis Pitta (FA),10,14,83,8.3,,,0,0,0,0,0,1,18.3,18.3,0.0%,1,23
2014,1,TE,6,Zach Ertz (ARI),3,5,77,25.7,,,1,0,0,0,0,1,16.7,16.7,88.5%,3,26
2014,1,TE,7,Larry Donnell (FA),5,8,56,11.2,,,1,0,0,0,0,1,16.6,16.6,0.0%,0,19
2014,1,TE,8,Dwayne Allen (FA),4,5,64,16.0,,,1,0,0,0,0,1,16.4,16.4,0.0%,1,41
2014,1,TE,9,Jimmy Graham (FA),8,10,82,10.3,,,0,0,0,0,0,1,16.2,16.2,0.0%,0,17
2014,1,TE,10,Antonio Gates (FA),6,10,81,13.5,,,0,0,0,0,0,1,14.1,14.1,0.2%,1,34
2014,1,TE,11,Rob Gronkowski (FA),4,11,40,10.0,,,1,0,0,0,0,1,14.0,14.0,6.2%,0,18
2014,1,TE,12,Delanie Walker (FA),3,4,37,12.3,,,1,0,0,0,0,1,12.7,12.7,0.1%,0,17
2014,1,TE,13,Anthony Fasano (FA),3,6,29,9.7,,,1,0,0,0,0,1,11.9,11.9,0.1%,0,18
2014,1,TE,14,Levine Toilolo (FA),3,6,19,6.3,,,1,0,0,0,0,1,10.9,10.9,0.0%,0,12
2014,1,TE,15,Niles Paul (FA),4,4,86,21.5,,,0,0,0,0,1,1,10.6,10.6,0.0%,1,48
2014,1,TE,16,Brandon Myers (FA),6,8,41,6.8,,,0,0,0,0,0,1,10.1,10.1,0.0%,0,9
2014,1,TE,17,Jared Cook (FA),4,8,56,14.0,,,0,0,0,0,0,1,9.6,9.6,0.2%,1,26
2014,1,TE,18,Kyle Rudolph (TB),2,4,16,8.0,,,1,0,0,0,0,1,9.6,9.6,3.6%,0,9
2014,1,TE,19,Marcedes Lewis (GB),6,9,35,5.8,,,0,0,0,0,0,1,9.5,9.5,0.1%,0,11
2014,1,TE,20,Jeff Cumberland (FA),4,5,50,12.5,,,0,0,0,0,0,1,9.0,9.0,0.0%,1,26
2014,1,TE,21,Travis Kelce (KC),3,5,49,16.3,,,0,0,0,0,0,1,7.9,7.9,99.9%,1,27
2014,1,TE,22,Owen Daniels (FA),4,6,34,8.5,,,0,0,0,0,0,1,7.4,7.4,0.0%,0,12
2014,1,TE,23,Zach Miller (FA),3,4,42,14.0,,,0,0,0,0,0,1,7.2,7.2,,1,24
2014,1,TE,24,Jordan Cameron (FA),2,5,47,23.5,,,0,0,0,0,0,1,6.7,6.7,0.1%,1,47
2014,1,TE,25,Tyler Eifert (FA),3,3,37,12.3,,,0,0,0,0,0,1,6.7,6.7,0.0%,1,20
2014,1,TE,26,Mychal Rivera (FA),3,4,31,10.3,,,0,0,0,0,0,1,6.1,6.1,0.2%,0,13
2014,1,TE,27,Joseph Fauria (FA),1,3,26,26.0,,,0,0,0,0,0,1,5.6,5.6,,1,26
2014,1,TE,28,Andrew Quarless (FA),3,4,26,8.7,,,0,0,0,0,0,1,5.6,5.6,0.0%,0,18
2014,1,TE,29,Heath Miller (FA),3,4,26,8.7,,,0,0,0,0,0,1,5.6,5.6,,0,11
2014,1,TE,30,Coby Fleener (FA),3,8,21,7.0,,,0,0,0,0,0,1,5.1,5.1,0.0%,0,12
2014,1,TE,31,Jim Dray (FA),2,2,30,15.0,,,0,0,0,0,0,1,5.0,5.0,0.0%,1,20
2014,1,TE,32,Charles Clay (FA),2,6,27,13.5,,,0,0,0,0,0,1,4.7,4.7,0.0%,1,24
2014,1,TE,33,Tim Wright (FA),3,3,15,5.0,,,0,0,0,0,0,1,4.5,4.5,0.0%,0,8
2014,1,TE,34,Brent Celek (FA),3,4,15,5.0,,,0,0,0,0,0,1,4.5,4.5,0.0%,0,12
2014,1,TE,35,Taylor Thompson (FA),2,2,24,12.0,,,0,0,0,0,0,1,4.4,4.4,,0,13
2014,1,TE,36,Ladarius Green (FA),2,2,24,12.0,,,0,0,0,0,0,1,4.4,4.4,0.0%,1,20
2014,1,TE,37,Jermaine Gresham (FA),2,5,16,8.0,,,0,0,0,0,0,1,3.6,3.6,0.0%,0,12
2014,1,TE,38,Austin Seferian-Jenkins (FA),1,2,26,26.0,,,0,0,0,0,0,1,3.6,3.6,0.0%,1,26
2014,1,TE,39,Jason Witten (FA),2,6,14,7.0,,,0,0,0,0,0,1,3.4,3.4,0.0%,0,7
2014,1,TE,40,Lance Kendricks (FA),2,3,12,6.0,,,0,0,0,0,0,1,3.2,3.2,0.0%,0,9
2014,1,TE,41,Rhett Ellison (FA),1,1,22,22.0,,,0,0,0,0,0,1,3.2,3.2,0.0%,1,22
2014,1,TE,42,John Carlson (FA),1,1,20,20.0,,,0,0,0,0,0,1,3.0,3.0,,1,20
2014,1,TE,43,Jace Amaro (FA),2,4,7,3.5,,,0,0,0,0,0,1,2.7,2.7,0.2%,0,4
2014,1,TE,44,Rob Housler (FA),1,3,16,16.0,,,0,0,0,0,0,1,2.6,2.6,0.0%,0,16
2014,1,TE,45,Gary Barnidge (FA),1,2,13,13.0,,,0,0,0,0,0,1,2.3,2.3,0.1%,0,13
2014,1,TE,46,Brian Leonhardt (FA),1,1,12,12.0,,,0,0,0,0,0,1,2.2,2.2,0.0%,0,12
2014,1,TE,47,Dante Rosario (FA),1,1,12,12.0,,,0,0,0,0,0,1,2.2,2.2,,0,12
2014,1,TE,48,Logan Paulsen (FA),2,2,0,0.0,,,0,0,0,0,0,1,2.0,2.0,0.0%,0,3
2014,1,TE,49,Dion Sims (FA),1,3,9,9.0,,,0,0,0,0,0,1,1.9,1.9,0.0%,0,9
2014,1,TE,50,Brandon Pettigrew (FA),1,1,9,9.0,,,0,0,0,0,0,1,1.9,1.9,0.0%,0,9
2014,1,TE,51,Luke Stocker (FA),1,1,8,8.0,,,0,0,0,0,0,1,1.8,1.8,0.0%,0,8
2014,1,TE,52,Virgil Green (FA),1,1,8,8.0,,,0,0,0,0,0,1,1.8,1.8,0.0%,0,8
2014,1,TE,53,Harold Hoskins (FA),1,1,7,7.0,,,0,0,0,0,0,1,1.7,1.7,,0,7
2014,1,TE,54,Daniel Fells (FA),1,1,7,7.0,,,0,0,0,0,0,1,1.7,1.7,0.0%,0,7
2014,1,TE,55,Ryan Griffin (CHI),1,2,6,6.0,,,0,0,0,0,0,1,1.6,1.6,0.0%,0,6
2014,1,TE,56,Cory Harkey (FA),1,1,4,4.0,,,0,0,0,0,0,1,1.4,1.4,0.2%,0,4
2014,1,TE,57,Jordan Reed (FA),1,1,4,4.0,,,0,0,0,0,0,1,1.4,1.4,0.0%,0,4
2014,1,TE,58,Luke Willson (FA),1,1,1,1.0,,,0,0,0,0,0,1,1.1,1.1,0.0%,0,1
2014,1,TE,59,Benjamin Watson (FA),1,1,0,0.0,,,0,0,0,0,0,1,1.0,1.0,3.5%,0,0
2014,1,TE,60,Alex Smith (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2014,1,TE,61,Derek Carrier (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2014,1,TE,62,James Hanna (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2014,1,TE,63,Gavin Escobar (FA),0,1,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2014,1,TE,64,Chris Gragg (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2014,1,TE,65,Vance McDonald (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2014,1,TE,66,Zach Sudfeld (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2014,1,TE,67,Adrien Robinson (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,,0,0
2014,1,TE,68,Bruce Miller (FA),0,1,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2014,1,TE,69,Ryan Taylor (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,,0,0
2014,1,TE,70,David Ausberry (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2014,1,TE,71,Richie Brockel (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2014,1,TE,72,Ryan Hewitt (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2014,1,TE,73,Demetrius Harris (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2014,1,TE,74,Jordan Matthews (SF),2,4,37,18.5,,,0,0,0,0,0,1,0.0,0.0,0.0%,1,30
2014,1,TE,75,Jack Doyle (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2014,1,TE,76,Kelvin Benjamin (FA),6,8,92,15.3,,,1,0,0,0,0,1,0.0,0.0,0.1%,2,26
2014,1,TE,77,Eric Ebron (FA),0,2,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2014,1,TE,78,C.J. Fiedorowicz (FA),0,1,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2014,1,TE,79,Troy Niklas (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2014,1,TE,80,Trey Burton (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2014,1,TE,81,Richard Rodgers (PHI),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2014,1,TE,82,Crockett Gillmore (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2014,1,TE,83,Jacob Tamme (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2014,1,TE,84,James Casey (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2014,1,TE,85,John Phillips (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2014,1,TE,86,Bear Pascoe (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2014,1,TE,87,David Johnson (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2014,1,TE,88,Clark Harris (CIN),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2014,1,TE,89,Craig Stevens (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2014,1,TE,90,Scott Chandler (FA),0,1,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2014,1,TE,91,Zach Miller (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2014,1,TE,92,Ed Dickson (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2014,1,TE,93,Michael Hoomanawanui (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,0.1%,0,0
2014,1,TE,94,Michael Palmer (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,,0,0
2014,1,TE,95,Mickey Shuler (FA),0,1,0,0,,,0,0,0,0,0,1,0.0,0.0,,0,0
2014,1,TE,96,Matt Spaeth (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2014,1,TE,97,Matthew Mulligan (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2014,1,TE,98,Mike Leach (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,,0,0
2014,1,TE,99,Kyle Nelson (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2014,1,TE,100,Josh Hill (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2014,1,TE,101,Beau Brinkley (ATL),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,0.2%,0,0
2014,1,TE,102,Andrew DePaola (MIN),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,,0,0
2014,2,TE,1,Antonio Gates (FA),7,7,96,13.7,,,3,0,0,0,0,1,34.6,34.6,0.2%,2,21
2014,2,TE,2,Jimmy Graham (FA),10,13,118,11.8,,,2,0,0,0,0,1,33.8,33.8,0.0%,2,23
2014,2,TE,3,Delanie Walker (FA),10,14,142,14.2,,,1,0,0,0,0,1,30.2,30.2,0.1%,1,61
2014,2,TE,4,Niles Paul (FA),8,11,99,12.4,,,1,0,0,0,0,1,23.9,23.9,0.0%,2,26
2014,2,TE,5,Owen Daniels (FA),5,5,28,5.6,,,2,0,0,0,0,1,19.8,19.8,0.0%,0,11
2014,2,TE,6,Martellus Bennett (FA),7,8,37,5.3,,,1,0,0,0,0,1,16.7,16.7,0.0%,0,10
2014,2,TE,7,Larry Donnell (FA),7,9,81,11.6,,,0,0,0,0,0,1,15.1,15.1,0.0%,1,23
2014,2,TE,8,Marcedes Lewis (GB),2,3,71,35.5,,,1,0,0,0,0,1,15.1,15.1,0.1%,1,63
2014,2,TE,9,Julius Thomas (FA),4,5,39,9.8,,,1,0,0,0,0,1,13.9,13.9,0.0%,0,16
2014,2,TE,10,Greg Olsen (FA),6,8,72,12.0,,,0,0,0,0,0,1,13.2,13.2,0.0%,1,20
2014,2,TE,11,Zach Ertz (ARI),4,6,86,21.5,,,0,0,0,0,0,1,12.6,12.6,88.5%,3,27
2014,2,TE,12,Travis Kelce (KC),4,6,81,20.3,,,0,0,0,0,0,1,12.1,12.1,99.9%,3,24
2014,2,TE,13,Kyle Rudolph (TB),5,8,53,10.6,,,0,0,0,0,0,1,10.3,10.3,3.6%,0,17
2014,2,TE,14,Charles Clay (FA),7,8,31,4.4,,,0,0,0,0,0,1,10.1,10.1,0.0%,0,12
2014,2,TE,15,Jack Doyle (FA),2,2,12,6.0,,,1,0,0,0,0,1,9.2,9.2,0.0%,0,10
2014,2,TE,16,Jared Cook (FA),4,4,46,11.5,,,0,0,0,0,0,1,8.6,8.6,0.2%,1,22
2014,2,TE,17,Gary Barnidge (FA),4,4,41,10.3,,,0,0,0,0,0,1,8.1,8.1,0.1%,0,13
2014,2,TE,18,Jacob Tamme (FA),1,1,4,4.0,,,1,0,0,0,0,1,7.4,7.4,0.0%,0,4
2014,2,TE,19,Jason Witten (FA),4,7,32,8.0,,,0,0,0,0,0,1,7.2,7.2,0.0%,0,15
2014,2,TE,20,Rob Gronkowski (FA),4,6,32,8.0,,,0,0,0,0,0,1,7.2,7.2,6.2%,0,11
2014,2,TE,21,Daniel Fells (FA),1,1,1,1.0,,,1,0,0,0,0,1,7.1,7.1,0.0%,0,1
2014,2,TE,22,Derek Carrier (FA),3,4,41,13.7,,,0,0,0,0,0,1,7.1,7.1,0.0%,1,22
2014,2,TE,23,Anthony Fasano (FA),3,4,39,13.0,,,0,0,0,0,0,1,6.9,6.9,0.1%,1,22
2014,2,TE,24,Vernon Davis (FA),3,3,39,13.0,,,0,0,0,0,0,1,6.9,6.9,2.2%,0,17
2014,2,TE,25,Eric Ebron (FA),3,5,38,12.7,,,0,0,0,0,0,1,6.8,6.8,0.0%,0,17
2014,2,TE,26,John Carlson (FA),2,3,43,21.5,,,0,0,0,0,0,1,6.3,6.3,,1,32
2014,2,TE,27,Mychal Rivera (FA),5,7,31,6.2,,,0,0,0,0,1,1,6.1,6.1,0.2%,0,10
2014,2,TE,28,Dennis Pitta (FA),3,4,30,10.0,,,0,0,0,0,0,1,6.0,6.0,0.0%,1,24
2014,2,TE,29,Lance Kendricks (FA),3,4,25,8.3,,,0,0,0,0,0,1,5.5,5.5,0.0%,0,13
2014,2,TE,30,Heath Miller (FA),4,7,35,8.8,,,0,0,0,0,1,1,5.5,5.5,,0,13
2014,2,TE,31,Jermaine Gresham (FA),3,3,25,8.3,,,0,0,0,0,0,1,5.5,5.5,0.0%,0,19
2014,2,TE,32,Brandon Myers (FA),2,2,33,16.5,,,0,0,0,0,0,1,5.3,5.3,0.0%,1,24
2014,2,TE,33,Scott Chandler (FA),2,2,27,13.5,,,0,0,0,0,0,1,4.7,4.7,0.0%,1,22
2014,2,TE,34,Garrett Graham (FA),1,1,26,26.0,,,0,0,0,0,0,1,3.6,3.6,0.0%,1,26
2014,2,TE,35,Rhett Ellison (FA),1,1,24,24.0,,,0,0,0,0,0,1,3.4,3.4,0.0%,1,24
2014,2,TE,36,Levine Toilolo (FA),2,3,13,6.5,,,0,0,0,0,0,1,3.3,3.3,0.0%,0,10
2014,2,TE,37,Zach Miller (FA),1,1,22,22.0,,,0,0,0,0,0,1,3.2,3.2,,1,22
2014,2,TE,38,Joseph Fauria (FA),1,1,20,20.0,,,0,0,0,0,0,1,3.0,3.0,,1,20
2014,2,TE,39,Cory Harkey (FA),2,2,8,4.0,,,0,0,0,0,0,1,2.8,2.8,0.2%,0,6
2014,2,TE,40,Troy Niklas (FA),1,1,16,16.0,,,0,0,0,0,0,1,2.6,2.6,0.0%,0,16
2014,2,TE,41,Jeff Cumberland (FA),1,2,14,14.0,,,0,0,0,0,0,1,2.4,2.4,0.0%,0,14
2014,2,TE,42,Chris Gragg (FA),1,2,14,14.0,,,0,0,0,0,0,1,2.4,2.4,0.0%,0,14
2014,2,TE,43,Coby Fleener (FA),1,1,13,13.0,,,0,0,0,0,0,1,2.3,2.3,0.0%,0,13
2014,2,TE,44,Demetrius Harris (FA),1,1,10,10.0,,,0,0,0,0,0,1,2.0,2.0,0.0%,0,10
2014,2,TE,45,Vance McDonald (FA),1,2,9,9.0,,,0,0,0,0,0,1,1.9,1.9,0.0%,0,9
2014,2,TE,46,Dante Rosario (FA),1,1,9,9.0,,,0,0,0,0,0,1,1.9,1.9,,0,9
2014,2,TE,47,Andrew Quarless (FA),1,2,8,8.0,,,0,0,0,0,0,1,1.8,1.8,0.0%,0,8
2014,2,TE,48,Michael Hoomanawanui (FA),1,1,6,6.0,,,0,0,0,0,0,1,1.6,1.6,0.1%,0,6
2014,2,TE,49,Jace Amaro (FA),1,1,6,6.0,,,0,0,0,0,0,1,1.6,1.6,0.2%,0,6
2014,2,TE,50,Jim Dray (FA),1,2,5,5.0,,,0,0,0,0,0,1,1.5,1.5,0.0%,0,5
2014,2,TE,51,Gavin Escobar (FA),1,1,5,5.0,,,0,0,0,0,0,1,1.5,1.5,0.0%,0,5
2014,2,TE,52,Benjamin Watson (FA),1,2,4,4.0,,,0,0,0,0,0,1,1.4,1.4,3.5%,0,4
2014,2,TE,53,Josh Hill (FA),1,2,-1,-1.0,,,0,0,0,0,0,1,0.9,0.9,0.0%,0,0
2014,2,TE,54,Alex Smith (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2014,2,TE,55,Adrien Robinson (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,,0,0
2014,2,TE,56,Taylor Thompson (FA),0,1,0,0,,,0,0,0,0,0,1,0.0,0.0,,0,0
2014,2,TE,57,James Hanna (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2014,2,TE,58,Brandon Bostick (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,0.2%,0,0
2014,2,TE,59,Dion Sims (FA),0,2,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2014,2,TE,60,Virgil Green (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2014,2,TE,61,Bruce Miller (FA),0,0,0,0,,,0,1,0,0,0,1,0.0,0.0,0.0%,0,0
2014,2,TE,62,Ryan Taylor (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,,0,0
2014,2,TE,63,David Ausberry (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2014,2,TE,64,Richie Brockel (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2014,2,TE,65,Dwayne Allen (FA),0,1,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2014,2,TE,66,Ladarius Green (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2014,2,TE,67,Luke Stocker (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2014,2,TE,68,Harold Hoskins (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,,0,0
2014,2,TE,69,Ryan Hewitt (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2014,2,TE,70,Zach Sudfeld (FA),0,1,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2014,2,TE,71,Luke Willson (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2014,2,TE,72,Ryan Griffin (CHI),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2014,2,TE,73,MarQueis Gray (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2014,2,TE,74,Brandon Williams (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2014,2,TE,75,Tim Wright (FA),0,1,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2014,2,TE,76,Crockett Gillmore (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2014,2,TE,77,Kelvin Benjamin (FA),2,8,46,23.0,,,0,0,0,0,0,1,0.0,0.0,0.1%,2,24
2014,2,TE,78,Jordan Matthews (SF),1,4,17,17.0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,17
2014,2,TE,79,Trey Burton (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2014,2,TE,80,Richard Rodgers (PHI),0,1,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2014,2,TE,81,David Johnson (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2014,2,TE,82,James Casey (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2014,2,TE,83,Brent Celek (FA),0,1,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2014,2,TE,84,Bear Pascoe (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2014,2,TE,85,Brandon Pettigrew (FA),0,1,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2014,2,TE,86,Clark Harris (CIN),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2014,2,TE,87,Craig Stevens (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2014,2,TE,88,John Phillips (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2014,2,TE,89,Rob Housler (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2014,2,TE,90,Zach Miller (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2014,2,TE,91,Ed Dickson (FA),0,1,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2014,2,TE,92,Michael Palmer (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,,0,0
2014,2,TE,93,Mickey Shuler (FA),0,1,0,0,,,0,0,0,0,0,1,0.0,0.0,,0,0
2014,2,TE,94,Logan Paulsen (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2014,2,TE,95,Mike Leach (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,,0,0
2014,2,TE,96,Matt Spaeth (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2014,2,TE,97,Matthew Mulligan (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2014,2,TE,98,Kyle Nelson (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2014,2,TE,99,Gerell Robinson (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,,0,0
2014,2,TE,100,Brian Leonhardt (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2014,2,TE,101,Beau Brinkley (ATL),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,0.2%,0,0
2014,2,TE,102,Andrew DePaola (MIN),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,,0,0
2014,3,TE,1,Martellus Bennett (FA),5,8,54,10.8,,,2,0,0,0,0,1,22.4,22.4,0.0%,0,16
2014,3,TE,2,Greg Olsen (FA),5,7,69,13.8,,,1,0,0,0,0,1,17.9,17.9,0.0%,1,37
2014,3,TE,3,Coby Fleener (FA),4,7,49,12.3,,,1,0,0,0,0,1,14.9,14.9,0.0%,1,23
2014,3,TE,4,Lance Kendricks (FA),6,7,29,4.8,,,1,0,0,0,0,1,14.9,14.9,0.0%,0,10
2014,3,TE,5,Jared Cook (FA),7,9,75,10.7,,,0,1,0,0,0,1,14.5,14.5,0.2%,0,18
2014,3,TE,6,Dwayne Allen (FA),4,6,43,10.8,,,1,0,0,0,0,1,14.3,14.3,0.0%,1,22
2014,3,TE,7,Andrew Quarless (FA),4,5,43,10.8,,,1,0,0,0,0,1,14.3,14.3,0.0%,0,18
2014,3,TE,8,Rob Gronkowski (FA),3,6,44,14.7,,,1,0,0,0,0,1,13.4,13.4,6.2%,1,22
2014,3,TE,9,Josh Hill (FA),2,2,48,24.0,,,1,0,0,0,0,1,12.8,12.8,0.0%,1,34
2014,3,TE,10,Niles Paul (FA),6,9,68,11.3,,,0,0,0,0,0,1,12.8,12.8,0.0%,1,37
2014,3,TE,11,Travis Kelce (KC),3,4,36,12.0,,,1,0,0,0,0,1,12.6,12.6,99.9%,1,20
2014,3,TE,12,Scott Chandler (FA),5,5,74,14.8,,,0,0,0,0,0,1,12.4,12.4,0.0%,2,37
2014,3,TE,13,Jimmy Graham (FA),6,8,54,9.0,,,0,0,0,0,0,1,11.4,11.4,0.0%,0,15
2014,3,TE,14,Julius Thomas (FA),3,4,17,5.7,,,1,0,0,0,0,1,10.7,10.7,0.0%,0,9
2014,3,TE,15,Ladarius Green (FA),4,6,64,16.0,,,0,0,0,0,0,1,10.4,10.4,0.0%,2,26
2014,3,TE,16,Jacob Tamme (FA),2,3,22,11.0,,,1,0,0,0,0,1,10.2,10.2,0.0%,1,26
2014,3,TE,17,Daniel Fells (FA),2,2,22,11.0,,,1,0,0,0,0,1,10.2,10.2,0.0%,0,13
2014,3,TE,18,Delanie Walker (FA),4,7,54,13.5,,,0,0,0,0,0,1,9.4,9.4,0.1%,1,23
2014,3,TE,19,Garrett Graham (FA),5,6,41,8.2,,,0,0,0,0,0,1,9.1,9.1,0.0%,0,11
2014,3,TE,20,Heath Miller (FA),4,5,51,12.8,,,0,0,0,0,0,1,9.1,9.1,,1,30
2014,3,TE,21,Jason Witten (FA),4,5,49,12.3,,,0,0,0,0,0,1,8.9,8.9,0.0%,0,15
2014,3,TE,22,Larry Donnell (FA),6,6,45,7.5,,,0,0,0,0,1,1,8.5,8.5,0.0%,0,18
