Year,Week,Position,Rank,Player,Receptions,Targets,Receiving Yards,Yards per Reception,Longest Reception,Catches >20 Yards,Receiving Touchdowns,Rushing Attempts,Rushing Yards,Rushing Touchdowns,Flags,Games played,Fantasy Points,Fantasy Points per Week,Rostered Percentage,Catches > 20 Yards,Longest Catch
2014,1,WR,1,Calvin Johnson (FA),7,11,164,23.4,,,2,0,0,0,0,1,35.4,35.4,0.1%,3,67
2014,1,WR,2,Allen Hurns (FA),4,9,110,27.5,,,2,0,0,0,0,1,27.0,27.0,0.0%,3,46
2014,1,WR,3,A.J. Green (ARI),6,9,131,21.8,,,1,1,5,0,0,1,25.6,25.6,7.3%,2,77
2014,1,WR,4,Steve Smith (FA),7,15,118,16.9,,,1,0,0,0,0,1,24.8,24.8,0.0%,1,80
2014,1,WR,5,Antonio Brown (FA),5,6,116,23.2,,,1,0,0,0,0,1,22.6,22.6,0.5%,2,41
2014,1,WR,6,Brandin Cooks (HOU),7,8,77,11.0,,,1,1,18,0,0,1,22.5,22.5,95.0%,1,32
2014,1,WR,7,Kelvin Benjamin (FA),6,8,92,15.3,,,1,0,0,0,0,1,21.2,21.2,0.1%,2,26
2014,1,WR,8,Jeremy Maclin (FA),4,10,97,24.3,,,1,0,0,0,0,1,19.7,19.7,0.0%,1,68
2014,1,WR,9,Brandon Marshall (FA),8,12,71,8.9,,,1,0,0,0,1,1,19.1,19.1,0.1%,0,15
2014,1,WR,10,Mike Wallace (FA),7,11,81,11.6,,,1,0,0,0,1,1,19.1,19.1,0.0%,1,22
2014,1,WR,11,DeAndre Hopkins (ARI),4,5,89,22.3,,,1,0,0,0,0,1,18.9,18.9,85.8%,1,76
2014,1,WR,12,Reggie Wayne (FA),9,13,98,10.9,,,0,0,0,0,0,1,18.8,18.8,,2,22
2014,1,WR,13,Roddy White (FA),5,7,72,14.4,,,1,0,0,0,0,1,18.2,18.2,0.0%,1,39
2014,1,WR,14,Anquan Boldin (FA),8,9,99,12.4,,,0,0,0,0,0,1,17.9,17.9,0.1%,1,37
2014,1,WR,15,Greg Jennings (FA),6,7,58,9.7,,,1,0,0,0,0,1,17.8,17.8,0.0%,0,18
2014,1,WR,16,Randall Cobb (GB),6,9,58,9.7,,,1,0,0,0,0,1,17.8,17.8,3.5%,1,23
2014,1,WR,17,Pierre Garcon (FA),10,12,77,7.7,,,0,0,0,0,0,1,17.7,17.7,0.0%,0,15
2014,1,WR,18,Julian Edelman (FA),6,8,95,15.8,,,0,2,21,0,0,1,17.6,17.6,0.2%,2,44
2014,1,WR,19,Jordy Nelson (FA),9,14,83,9.2,,,0,0,0,0,0,1,17.3,17.3,0.1%,0,16
2014,1,WR,20,Michael Floyd (FA),5,7,119,23.8,,,0,1,2,0,0,1,17.1,17.1,0.0%,2,63
2014,1,WR,21,Percy Harvin (FA),7,7,59,8.4,,,0,4,41,0,0,1,17.0,17.0,0.1%,1,33
2014,1,WR,22,Brian Quick (FA),7,9,99,14.1,,,0,0,0,0,0,1,16.9,16.9,0.0%,2,23
2014,1,WR,23,Andrew Hawkins (FA),8,10,87,10.9,,,0,0,0,0,0,1,16.7,16.7,0.0%,1,25
2014,1,WR,24,Julio Jones (TB),7,9,116,16.6,,,0,0,0,0,1,1,16.6,16.6,35.7%,4,27
2014,1,WR,25,Kendall Wright (FA),6,7,46,7.7,,,1,0,0,0,0,1,16.6,16.6,0.0%,0,14
2014,1,WR,26,Golden Tate (FA),6,6,93,15.5,,,0,1,4,0,0,1,15.7,15.7,0.0%,1,44
2014,1,WR,27,Markus Wheaton (FA),6,7,97,16.2,,,0,0,0,0,0,1,15.7,15.7,0.0%,2,40
2014,1,WR,28,Rod Streater (FA),5,7,46,9.2,,,1,0,0,0,0,1,15.6,15.6,0.1%,0,17
2014,1,WR,29,Donnie Avery (FA),7,13,84,12.0,,,0,0,0,0,0,1,15.4,15.4,,1,25
2014,1,WR,30,Andre Johnson (FA),6,9,93,15.5,,,0,0,0,0,0,1,15.3,15.3,0.0%,2,23
2014,1,WR,31,Malcom Floyd (FA),4,6,50,12.5,,,1,0,0,0,0,1,15.0,15.0,,1,32
2014,1,WR,32,Terrance Williams (FA),4,7,50,12.5,,,1,0,0,0,0,1,15.0,15.0,0.0%,1,21
2014,1,WR,33,Devin Hester (FA),5,6,99,19.8,,,0,0,0,0,0,1,14.9,14.9,0.4%,2,35
2014,1,WR,34,Emmanuel Sanders (FA),6,9,77,12.8,,,0,1,11,0,0,1,14.8,14.8,0.2%,1,40
2014,1,WR,35,Hakeem Nicks (FA),5,5,36,7.2,,,1,0,0,0,0,1,14.6,14.6,0.0%,0,13
2014,1,WR,36,Marques Colston (FA),5,8,110,22.0,,,0,0,0,0,1,1,14.0,14.0,0.0%,1,57
2014,1,WR,37,DeSean Jackson (FA),8,9,62,7.8,,,0,1,-9,0,0,1,13.3,13.3,0.1%,0,17
2014,1,WR,38,Harry Douglas (FA),6,7,69,11.5,,,0,0,0,0,0,1,12.9,12.9,0.0%,1,23
2014,1,WR,39,James Jones (FA),3,3,34,11.3,,,1,0,0,0,0,1,12.4,12.4,0.0%,1,30
2014,1,WR,40,Eric Decker (FA),5,7,74,14.8,,,0,0,0,0,0,1,12.4,12.4,0.6%,3,24
2014,1,WR,41,Marqise Lee (FA),6,10,62,10.3,,,0,0,0,0,0,1,12.2,12.2,0.0%,0,18
2014,1,WR,42,Alshon Jeffery (FA),5,6,71,14.2,,,0,0,0,0,0,1,12.1,12.1,0.0%,1,44
2014,1,WR,43,Robert Woods (TEN),4,6,78,19.5,,,0,0,0,0,0,1,11.8,11.8,77.4%,2,32
2014,1,WR,44,Ricardo Lockette (FA),2,3,38,19.0,,,1,0,0,0,0,1,11.8,11.8,0.0%,1,33
2014,1,WR,45,Travis Benjamin (FA),2,3,20,10.0,,,1,1,10,0,0,1,11.0,11.0,0.0%,0,11
2014,1,WR,46,John Brown (FA),2,5,29,14.5,,,1,0,0,0,0,1,10.9,10.9,0.0%,0,16
2014,1,WR,47,Mohamed Sanu Sr. (MIA),4,5,36,9.0,,,0,1,4,0,0,1,10.0,10.0,0.0%,0,13
2014,1,WR,48,Chris Owusu (FA),2,2,20,10.0,,,1,0,0,0,0,1,10.0,10.0,0.0%,0,19
2014,1,WR,49,Nate Washington (FA),4,6,59,14.8,,,0,0,0,0,0,1,9.9,9.9,0.0%,0,19
2014,1,WR,50,Dez Bryant (FA),4,6,55,13.8,,,0,0,0,0,0,1,9.5,9.5,0.1%,1,20
2014,1,WR,51,Justin Hunter (FA),3,8,63,21.0,,,0,0,0,0,0,1,9.3,9.3,0.0%,1,39
2014,1,WR,52,T.Y. Hilton (FA),5,11,41,8.2,,,0,0,0,0,0,1,9.1,9.1,0.2%,0,9
2014,1,WR,53,Jeremy Kerley (FA),5,5,38,7.6,,,0,0,0,0,0,1,8.8,8.8,0.0%,0,19
2014,1,WR,54,Demaryius Thomas (FA),4,11,48,12.0,,,0,0,0,0,0,1,8.8,8.8,0.1%,1,26
2014,1,WR,55,Kenbrell Thompkins (FA),5,10,37,7.4,,,0,0,0,0,0,1,8.7,8.7,0.0%,0,14
2014,1,WR,56,Keenan Allen (LAC),5,9,37,7.4,,,0,0,0,0,0,1,8.7,8.7,99.7%,0,12
2014,1,WR,57,Mike Evans (TB),5,9,37,7.4,,,0,0,0,0,0,1,8.7,8.7,99.3%,0,11
2014,1,WR,58,Cole Beasley (FA),4,5,42,10.5,,,0,0,0,0,0,1,8.2,8.2,0.3%,0,13
2014,1,WR,59,Torrey Smith (FA),3,7,50,16.7,,,0,0,0,0,0,1,8.0,8.0,0.0%,1,25
2014,1,WR,60,Vincent Jackson (FA),4,9,36,9.0,,,0,0,0,0,0,1,7.6,7.6,0.0%,0,15
2014,1,WR,61,Dwayne Harris (FA),1,2,56,56.0,,,0,1,9,0,0,1,7.5,7.5,0.0%,1,56
2014,1,WR,62,Jerricho Cotchery (FA),4,4,32,8.0,,,0,0,0,0,0,1,7.2,7.2,0.0%,0,11
2014,1,WR,63,Kamar Aiken (FA),4,4,30,7.5,,,0,0,0,0,0,1,7.0,7.0,0.0%,0,8
2014,1,WR,64,Tavon Austin (FA),3,3,34,11.3,,,0,3,5,0,0,1,6.9,6.9,0.0%,1,28
2014,1,WR,65,Riley Cooper (FA),4,8,29,7.3,,,0,0,0,0,0,1,6.9,6.9,0.0%,0,13
2014,1,WR,66,Justin Brown (FA),3,4,38,12.7,,,0,0,0,0,0,1,6.8,6.8,,0,18
2014,1,WR,67,Mike Brown (FA),3,5,36,12.0,,,0,0,0,0,0,1,6.6,6.6,,0,17
2014,1,WR,68,Jerrel Jernigan (FA),4,7,25,6.3,,,0,1,-2,0,0,1,6.3,6.3,,0,9
2014,1,WR,69,Sammy Watkins (GB),3,4,31,10.3,,,0,0,0,0,0,1,6.1,6.1,4.0%,1,25
2014,1,WR,70,Brandon Tate (FA),4,6,19,4.8,,,0,0,0,0,0,1,5.9,5.9,0.0%,0,7
2014,1,WR,71,Jordan Matthews (SF),2,4,37,18.5,,,0,0,0,0,0,1,5.7,5.7,0.0%,1,30
2014,1,WR,72,Mike Williams (FA),2,3,36,18.0,,,0,0,0,0,0,1,5.6,5.6,0.0%,1,20
2014,1,WR,73,Chris Givens (FA),2,3,30,15.0,,,0,1,4,0,0,1,5.4,5.4,0.0%,1,27
2014,1,WR,74,Steve Johnson (FA),2,2,33,16.5,,,0,0,0,0,0,1,5.3,5.3,0.0%,1,21
2014,1,WR,75,Ted Ginn Jr. (FA),2,3,29,14.5,,,0,0,0,0,0,1,4.9,4.9,0.0%,1,25
2014,1,WR,76,Brian Hartline (FA),2,4,26,13.0,,,0,0,0,0,0,1,4.6,4.6,0.0%,0,15
2014,1,WR,77,Danny Amendola (FA),3,5,16,5.3,,,0,0,0,0,0,1,4.6,4.6,0.0%,0,8
2014,1,WR,78,Jarius Wright (FA),2,3,25,12.5,,,0,0,0,0,0,1,4.5,4.5,0.0%,0,15
2014,1,WR,79,Michael Crabtree (FA),2,4,25,12.5,,,0,0,0,0,0,1,4.5,4.5,0.0%,0,13
2014,1,WR,80,Victor Cruz (FA),2,6,24,12.0,,,0,0,0,0,0,1,4.4,4.4,0.1%,1,20
2014,1,WR,81,Doug Baldwin (FA),3,5,14,4.7,,,0,0,0,0,0,1,4.4,4.4,0.0%,0,6
2014,1,WR,82,Santonio Holmes (FA),2,5,21,10.5,,,0,0,0,0,0,1,4.1,4.1,,0,13
2014,1,WR,83,Miles Austin (FA),2,3,20,10.0,,,0,0,0,0,0,1,4.0,4.0,0.0%,0,17
2014,1,WR,84,Devin Street (FA),2,3,18,9.0,,,0,0,0,0,0,1,3.8,3.8,0.0%,0,9
2014,1,WR,85,Andre Caldwell (FA),2,5,16,8.0,,,0,0,0,0,0,1,3.6,3.6,0.0%,0,8
2014,1,WR,86,Jacoby Jones (FA),2,7,16,8.0,,,0,0,0,0,0,1,3.6,3.6,0.0%,0,11
2014,1,WR,87,Larry Fitzgerald (FA),1,4,22,22.0,,,0,0,0,0,0,1,3.2,3.2,0.1%,1,22
2014,1,WR,88,Andre Roberts (CAR),1,3,22,22.0,,,0,0,0,0,0,1,3.2,3.2,0.0%,1,22
2014,1,WR,89,Frankie Hammond (FA),1,2,22,22.0,,,0,0,0,0,0,1,3.2,3.2,0.0%,1,22
2014,1,WR,90,Eddie Royal (FA),1,6,20,20.0,,,0,2,-1,0,0,1,2.9,2.9,0.0%,1,20
2014,1,WR,91,Denarius Moore (FA),2,8,8,4.0,,,0,0,0,0,0,1,2.8,2.8,0.0%,0,8
2014,1,WR,92,David Nelson (FA),1,1,17,17.0,,,0,0,0,0,0,1,2.7,2.7,,0,17
2014,1,WR,93,Taylor Gabriel (FA),1,5,5,5.0,,,0,1,8,0,0,1,2.3,2.3,0.1%,0,5
2014,1,WR,94,Greg Salas (FA),1,2,12,12.0,,,0,0,0,0,0,1,2.2,2.2,0.0%,0,12
2014,1,WR,95,Jeff Maehl (FA),1,1,12,12.0,,,0,0,0,0,0,1,2.2,2.2,,0,12
2014,1,WR,96,Rueben Randle (FA),2,3,1,0.5,,,0,0,0,0,0,1,2.1,2.1,0.0%,0,1
2014,1,WR,97,Derek Hagan (FA),1,1,9,9.0,,,0,0,0,0,0,1,1.9,1.9,0.0%,0,9
2014,1,WR,98,Brandon Gibson (FA),1,1,9,9.0,,,0,0,0,0,0,1,1.9,1.9,0.0%,0,9
2014,1,WR,99,Donte Moncrief (FA),1,1,9,9.0,,,0,0,0,0,0,1,1.9,1.9,0.0%,0,9
2014,1,WR,100,Josh Morgan (FA),1,3,9,9.0,,,0,0,0,0,0,1,1.9,1.9,,0,9
2014,1,WR,101,Micheal Spurlock (FA),1,3,8,8.0,,,0,0,0,0,0,1,1.8,1.8,,0,8
2014,1,WR,102,Jermaine Kearse (FA),1,3,8,8.0,,,0,0,0,0,0,1,1.8,1.8,0.0%,0,8
2014,1,WR,103,Jaron Brown (FA),1,1,6,6.0,,,0,0,0,0,0,1,1.6,1.6,0.0%,0,6
2014,1,WR,104,Damaris Johnson (FA),1,3,1,1.0,,,0,0,0,0,0,1,1.1,1.1,0.0%,0,1
2014,1,WR,105,Allen Robinson II (LAR),1,3,0,0.0,,,0,0,0,0,0,1,1.0,1.0,89.4%,0,0
2014,1,WR,106,Jason Avant (FA),1,1,0,0.0,,,0,0,0,0,0,1,1.0,1.0,0.0%,0,0
2014,1,WR,107,J.J. Jones (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2014,1,WR,108,Duke Williams (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2014,1,WR,109,Onterio McCalebb (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,,0,0
2014,1,WR,110,Corey Fuller (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2014,1,WR,111,Rodney Smith (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2014,1,WR,112,Paul Richardson Jr. (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2014,1,WR,113,Jarvis Landry (NO),0,1,0,0,,,0,0,0,0,0,1,0.0,0.0,61.7%,0,0
2014,1,WR,114,Davante Adams (LV),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,99.9%,0,0
2014,1,WR,115,Ryan Davis (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2014,1,WR,116,Darius Johnson (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,,0,0
2014,1,WR,117,Marlon Brown (FA),0,1,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2014,1,WR,118,Rishard Matthews (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2014,1,WR,119,Jarrett Boykin (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2014,1,WR,120,Andre Holmes (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2014,1,WR,121,Junior Hemingway (FA),0,2,0,0,,,0,0,0,0,0,1,0.0,0.0,,0,0
2014,1,WR,122,Keshawn Martin (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2014,1,WR,123,A.J. Jenkins (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,,0,0
2014,1,WR,124,Jeremy Ross (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2014,1,WR,125,Russell Shepard (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2014,1,WR,126,Marquise Goodwin (SEA),0,1,0,0,,,0,0,0,0,0,1,0.0,0.0,0.1%,0,0
2014,1,WR,127,Saalim Hakim (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,,0,0
2014,1,WR,128,Griff Whalen (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2014,1,WR,129,Chris Hogan (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2014,1,WR,130,Laron Byrd (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2014,1,WR,131,Jalen Saunders (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2014,1,WR,132,Anthony Johnson (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2014,1,WR,133,Solomon Patton (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2014,1,WR,134,Adam Thielen (MIN),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,90.4%,0,0
2014,1,WR,135,Corey Washington (FA),0,1,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2014,1,WR,136,Isaiah Burse (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2014,1,WR,137,Albert Wilson (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2014,1,WR,138,James Wright (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2014,1,WR,139,Ryan Grant (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2014,1,WR,140,Cody Latimer (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2014,1,WR,141,Robert Herron (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2014,1,WR,142,Bruce Ellington (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2014,1,WR,143,Kenny Britt (FA),0,3,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2014,1,WR,144,Robert Meachem (FA),0,2,0,0,,,0,0,0,0,0,1,0.0,0.0,,0,0
2014,1,WR,145,Matthew Slater (NE),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2014,1,WR,146,Courtney Roby (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,,0,0
2014,1,WR,147,Darrius Heyward-Bey (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2014,1,WR,148,Brandon Lloyd (FA),0,1,0,0,,,0,0,0,0,0,1,0.0,0.0,,0,0
2014,1,WR,149,Brad Smith (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,,0,0
2014,1,WR,150,Eric Weems (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2014,1,WR,151,Dane Sanzenbacher (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,,0,0
2014,1,WR,152,Aldrick Robinson (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2014,1,WR,153,Austin Pettis (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,,0,0
2014,1,WR,154,Preston Parker (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2014,1,WR,155,Joe Morgan (FA),0,3,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2014,1,WR,156,Bryan Walters (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2014,1,WR,157,Brandon LaFell (FA),0,6,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2014,1,WR,158,Marcus Easley (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2014,1,WR,159,Seyi Ajirotutu (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,0.0%,0,0
2014,1,WR,160,Corey Brown (FA),0,0,0,0,,,0,0,0,0,0,1,0.0,0.0,0.2%,0,0
2014,2,WR,1,Jordy Nelson (FA),9,16,209,23.2,,,1,0,0,0,0,1,35.9,35.9,0.1%,3,80
2014,2,WR,2,Brandon Marshall (FA),5,8,48,9.6,,,3,0,0,0,0,1,27.8,27.8,0.1%,0,17
2014,2,WR,3,Dez Bryant (FA),10,14,103,10.3,,,1,0,0,0,0,1,26.3,26.3,0.1%,1,22
2014,2,WR,4,Sammy Watkins (GB),8,11,117,14.6,,,1,0,0,0,0,1,25.7,25.7,4.0%,2,30
2014,2,WR,5,James Jones (FA),9,14,112,12.4,,,1,0,0,0,1,1,24.2,24.2,0.0%,1,42
2014,2,WR,6,Randall Cobb (GB),5,6,39,7.8,,,2,2,6,0,0,1,23.5,23.5,3.5%,0,14
2014,2,WR,7,Julio Jones (TB),7,13,88,12.6,,,1,0,0,0,0,1,21.8,21.8,35.7%,2,24
2014,2,WR,8,Michael Crabtree (FA),7,9,82,11.7,,,1,0,0,0,0,1,21.2,21.2,0.0%,2,24
2014,2,WR,9,Julian Edelman (FA),6,7,81,13.5,,,1,1,9,0,0,1,21.0,21.0,0.2%,1,44
2014,2,WR,10,Mohamed Sanu Sr. (MIA),3,4,84,28.0,,,1,0,0,0,0,1,19.4,19.4,0.0%,1,76
2014,2,WR,11,Emmanuel Sanders (FA),8,9,108,13.5,,,0,1,-2,0,0,1,18.6,18.6,0.2%,1,48
2014,2,WR,12,Demaryius Thomas (FA),5,7,62,12.4,,,1,0,0,0,0,1,17.2,17.2,0.1%,1,21
2014,2,WR,13,Antonio Brown (FA),7,12,90,12.9,,,0,2,10,0,0,1,17.0,17.0,0.5%,1,27
2014,2,WR,14,Mike Wallace (FA),5,8,56,11.2,,,1,0,0,0,0,1,16.6,16.6,0.0%,0,18
2014,2,WR,15,Jason Avant (FA),5,7,54,10.8,,,1,0,0,0,0,1,16.4,16.4,0.0%,1,21
2014,2,WR,16,Miles Austin (FA),6,10,44,7.3,,,1,0,0,0,0,1,16.4,16.4,0.0%,0,13
2014,2,WR,17,Eric Decker (FA),4,7,63,15.8,,,1,0,0,0,0,1,16.3,16.3,0.6%,1,29
2014,2,WR,18,Jeremy Maclin (FA),4,11,45,11.3,,,1,0,0,0,0,1,14.5,14.5,0.0%,0,15
2014,2,WR,19,Brian Quick (FA),7,9,74,10.6,,,0,0,0,0,0,1,14.4,14.4,0.0%,0,16
2014,2,WR,20,Calvin Johnson (FA),6,13,83,13.8,,,0,0,0,0,0,1,14.3,14.3,0.1%,1,25
2014,2,WR,21,Eddie Royal (FA),7,10,69,9.9,,,0,0,0,0,0,1,13.9,13.9,0.0%,0,16
2014,2,WR,22,Rueben Randle (FA),4,7,39,9.8,,,1,0,0,0,0,1,13.9,13.9,0.0%,0,13
2014,2,WR,23,Andre Johnson (FA),6,7,74,12.3,,,0,0,0,0,0,1,13.4,13.4,0.0%,1,20
2014,2,WR,24,Steve Smith (FA),6,10,71,11.8,,,0,0,0,0,0,1,13.1,13.1,0.0%,2,23
2014,2,WR,25,Andrew Hawkins (FA),6,12,70,11.7,,,0,0,0,0,0,1,13.0,13.0,0.0%,1,28
2014,2,WR,26,T.Y. Hilton (FA),6,11,65,10.8,,,0,0,0,0,0,1,12.5,12.5,0.2%,0,16
2014,2,WR,27,Andre Roberts (CAR),4,5,57,14.3,,,0,1,19,0,0,1,11.6,11.6,0.0%,1,31
2014,2,WR,28,Allen Robinson II (LAR),4,6,75,18.8,,,0,0,0,0,0,1,11.5,11.5,89.4%,1,54
2014,2,WR,29,DeAndre Hopkins (ARI),3,5,22,7.3,,,1,0,0,0,0,1,11.2,11.2,85.8%,0,12
2014,2,WR,30,Larry Fitzgerald (FA),6,10,51,8.5,,,0,0,0,0,0,1,11.1,11.1,0.1%,0,17
2014,2,WR,31,Victor Cruz (FA),5,10,60,12.0,,,0,0,0,0,0,1,11.0,11.0,0.1%,1,27
2014,2,WR,32,Markus Wheaton (FA),5,8,38,7.6,,,0,2,22,0,0,1,11.0,11.0,0.0%,0,14
2014,2,WR,33,Golden Tate (FA),5,8,57,11.4,,,0,0,0,0,0,1,10.7,10.7,0.0%,1,21
2014,2,WR,34,Ryan Grant (FA),5,8,57,11.4,,,0,0,0,0,0,1,10.7,10.7,0.0%,1,21
2014,2,WR,35,Jerricho Cotchery (FA),4,4,46,11.5,,,0,0,0,0,0,1,10.6,10.6,0.0%,0,16
2014,2,WR,36,Keenan Allen (LAC),5,6,55,11.0,,,0,0,0,0,0,1,10.5,10.5,99.7%,0,14
2014,2,WR,37,Jermaine Kearse (FA),4,5,61,15.3,,,0,0,0,0,0,1,10.1,10.1,0.0%,1,30
2014,2,WR,38,Percy Harvin (FA),1,1,5,5.0,,,0,2,45,1,1,1,10.0,10.0,0.1%,0,5
2014,2,WR,39,Davante Adams (LV),5,7,50,10.0,,,0,0,0,0,0,1,10.0,10.0,99.9%,1,24
2014,2,WR,40,Andre Holmes (FA),5,7,45,9.0,,,0,0,0,0,0,1,9.5,9.5,0.0%,0,15
2014,2,WR,41,Roddy White (FA),5,9,42,8.4,,,0,0,0,0,0,1,9.2,9.2,0.0%,0,19
2014,2,WR,42,Vincent Jackson (FA),4,7,51,12.8,,,0,0,0,0,0,1,9.1,9.1,0.0%,1,20
2014,2,WR,43,Mike Evans (TB),4,4,49,12.3,,,0,0,0,0,0,1,8.9,8.9,99.3%,1,29
2014,2,WR,44,Jeremy Kerley (FA),3,8,22,7.3,,,0,0,37,0,0,1,8.9,8.9,0.0%,0,13
2014,2,WR,45,Brian Hartline (FA),5,8,36,7.2,,,0,0,0,0,0,1,8.6,8.6,0.0%,0,11
2014,2,WR,46,Jarvis Landry (NO),5,6,49,9.8,,,0,0,0,0,1,1,7.9,7.9,61.7%,0,16
2014,2,WR,47,Harry Douglas (FA),4,8,38,9.5,,,0,0,0,0,0,1,7.8,7.8,0.0%,0,16
2014,2,WR,48,Brandin Cooks (HOU),3,6,17,5.7,,,0,2,31,0,0,1,7.8,7.8,95.0%,0,13
2014,2,WR,49,Alshon Jeffery (FA),3,6,47,15.7,,,0,0,0,0,0,1,7.7,7.7,0.0%,1,29
2014,2,WR,50,Austin Pettis (FA),3,4,46,15.3,,,0,0,0,0,0,1,7.6,7.6,,1,27
2014,2,WR,51,Dwayne Bowe (FA),3,6,40,13.3,,,0,0,0,0,0,1,7.0,7.0,0.0%,1,21
2014,2,WR,52,Robert Meachem (FA),3,5,37,12.3,,,0,0,0,0,0,1,6.7,6.7,,0,15
2014,2,WR,53,Kelvin Benjamin (FA),2,8,46,23.0,,,0,0,0,0,0,1,6.6,6.6,0.1%,2,24
2014,2,WR,54,Doug Baldwin (FA),3,6,35,11.7,,,0,0,0,0,0,1,6.5,6.5,0.0%,0,16
2014,2,WR,55,Dane Sanzenbacher (FA),2,4,42,21.0,,,0,0,0,0,0,1,6.2,6.2,,1,26
2014,2,WR,56,Kendall Wright (FA),3,5,31,10.3,,,0,0,0,0,0,1,6.1,6.1,0.0%,0,12
2014,2,WR,57,Brandon Tate (FA),1,3,50,50.0,,,0,0,0,0,0,1,6.0,6.0,0.0%,1,50
2014,2,WR,58,John Brown (FA),3,4,28,9.3,,,0,1,2,0,0,1,6.0,6.0,0.0%,1,20
2014,2,WR,59,Denarius Moore (FA),3,5,29,9.7,,,0,0,0,0,0,1,5.9,5.9,0.0%,0,12
2014,2,WR,60,Reggie Wayne (FA),3,7,28,9.3,,,0,0,0,0,0,1,5.8,5.8,,0,19
2014,2,WR,61,Brandon Gibson (FA),3,4,27,9.0,,,0,0,0,0,0,1,5.7,5.7,0.0%,0,12
2014,2,WR,62,Kenny Stills (FA),3,4,25,8.3,,,0,0,0,0,0,1,5.5,5.5,0.0%,0,14
2014,2,WR,63,Anquan Boldin (FA),2,6,34,17.0,,,0,0,0,0,0,1,5.4,5.4,0.1%,1,21
2014,2,WR,64,Justin Hunter (FA),2,6,26,13.0,,,0,0,0,0,0,1,4.6,4.6,0.0%,1,23
